date,indicator,max_temp,indicator,min_temp,igmin,min_grass,indicator,precipitation,pressure_cbl,wind_speed,indicator,max_10minute_wind,indicator,dir_10minute_wind,indicator,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,total_soil_moisture,wind_category,extreme_rain,heatwave,high_wind,sun_category,season
1981-02-24,0,-1.36,0,-1.13,1,-3.4,3,-0.71,1013.5,-0.96,0,-0.26,0,-0.63,0,-0.09,0.01,0,663,-1.31,0.7,1.0,-0.99,-0.63,-1.04,53.43,-6.24,Dublin Airport,1981,2,24,5.6,-0.48,SE,0,1,1,Moderate,Winter
1981-02-25,0,-1.6,0,-0.66,1,-0.5,2,-0.71,1014.2,0.96,0,0.65,0,-0.74,0,0.64,-1.07,0,266,-1.33,0.9,1.3,-0.67,-0.39,-1.04,53.43,-6.24,Dublin Airport,1981,2,25,2.3,0.05,SE,0,1,1,Very Low,Winter
1981-02-26,0,-1.64,0,-0.72,0,1.7,2,-0.71,1006.7,2.28,0,1.42,0,-0.63,0,1.36,-1.07,0,96,-1.38,1.2,1.8,-0.19,-0.02,-1.01,53.43,-6.24,Dublin Airport,1981,2,26,2.4,0.9,SE,0,1,1,Very Low,Winter
1981-02-27,0,-1.42,0,-0.79,0,1.1,0,2.15,988.0,2.48,0,2.34,0,-0.98,0,2.49,-1.07,0,303,-1.39,0.8,1.4,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,2,27,3.8,-2.3,SE,1,1,1,Very Low,Winter
1981-02-28,0,-0.97,0,-0.81,1,-1.0,0,1.18,979.3,-0.07,0,0.65,0,-0.74,0,1.05,0.09,0,714,-1.18,0.7,1.1,-1.39,-1.9,-1.04,53.43,-6.24,Dublin Airport,1981,2,28,6.1,-2.18,SE,1,1,1,Moderate,Winter
1981-03-01,0,-1.13,0,-0.32,0,2.6,0,2.15,978.1,1.95,0,1.42,0,-0.98,0,2.08,-1.07,0,211,-1.0,0.5,0.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,3,1,3.1,-2.3,SE,1,1,1,Very Low,Winter
1981-03-02,0,-1.13,0,-0.36,0,4.5,0,1.08,986.8,1.63,0,0.96,0,-1.21,0,1.15,-0.75,0,453,-0.88,0.8,1.3,-1.39,-1.81,-1.04,53.43,-6.24,Dublin Airport,1981,3,2,3.3,-2.08,E,1,1,1,Very Low,Winter
1981-03-03,0,-1.68,0,-0.63,0,2.8,2,-0.71,1001.8,0.4,0,0.2,0,-2.14,0,0.22,-1.04,0,304,-1.12,1.0,1.3,-0.99,-0.63,-1.04,53.43,-6.24,Dublin Airport,1981,3,3,1.8,-0.48,N,0,1,1,Very Low,Winter
1981-03-04,0,-1.48,0,-0.66,0,1.1,2,-0.71,1004.7,-1.81,0,-1.64,0,0.77,0,-1.63,-1.07,0,371,-1.14,0.7,1.0,-0.75,-0.45,-1.04,53.43,-6.24,Dublin Airport,1981,3,4,2.9,-0.08,W,0,1,1,Very Low,Winter
1981-03-05,0,-1.13,0,-0.75,0,0.7,0,2.15,993.5,-0.31,0,0.65,0,-0.51,0,0.95,-1.07,0,148,-1.12,0.6,0.8,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,3,5,5.0,-2.3,S,1,1,1,Very Low,Winter
1981-03-06,0,0.05,0,0.22,0,4.3,0,0.14,986.2,-0.0,0,-0.42,0,0.54,0,-0.09,0.46,0,904,-0.62,1.3,1.8,-1.39,-1.07,-1.04,53.43,-6.24,Dublin Airport,1981,3,6,6.5,-1.28,W,0,1,1,Moderate,Uncategorized
1981-03-07,0,0.38,0,0.72,0,6.6,0,1.08,981.8,1.7,0,1.57,0,0.19,0,1.98,-0.53,0,581,-0.3,1.4,2.0,-1.39,-1.62,-1.04,53.43,-6.24,Dublin Airport,1981,3,7,5.9,-1.88,SW,1,1,1,Very Low,Uncategorized
1981-03-08,0,-0.15,0,0.4,0,9.1,0,-0.46,985.2,1.19,0,0.65,0,0.66,0,1.25,-0.77,0,537,-0.29,1.2,1.7,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,1981,3,8,4.7,-0.68,W,0,1,1,Very Low,Uncategorized
1981-03-09,0,-0.66,0,0.31,0,4.9,0,1.53,994.6,-0.92,0,-0.57,0,0.54,0,-0.4,-1.07,0,342,-0.49,0.7,1.0,-1.39,-1.9,-1.04,53.43,-6.24,Dublin Airport,1981,3,9,2.6,-2.18,W,1,1,1,Very Low,Uncategorized
1981-03-10,0,0.23,0,0.6,0,7.3,0,0.63,989.0,-0.18,0,0.2,0,0.19,0,0.53,-0.85,0,389,-0.21,0.8,1.2,-1.39,-1.53,-1.04,53.43,-6.24,Dublin Airport,1981,3,10,5.7,-1.78,SW,1,1,1,Very Low,Uncategorized
1981-03-11,0,-0.01,0,0.72,0,7.3,0,-0.16,985.2,-0.14,0,0.35,0,0.66,0,0.22,-1.04,0,442,-0.08,0.8,1.1,-1.39,-1.03,-1.04,53.43,-6.24,Dublin Airport,1981,3,11,4.0,-1.25,W,0,1,1,Very Low,Uncategorized
1981-03-12,0,0.17,0,0.13,0,4.8,2,-0.71,984.8,-0.29,0,-0.26,0,0.07,0,-0.19,1.02,0,886,-0.26,1.5,2.0,-0.79,-0.48,-1.04,53.43,-6.24,Dublin Airport,1981,3,12,7.5,-0.15,SW,0,1,1,High,Spring
1981-03-13,0,-0.97,0,-0.09,0,3.8,0,2.15,981.9,-0.38,0,-0.42,0,0.66,0,-0.4,-1.07,0,404,-0.38,0.6,0.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,3,13,2.9,-2.3,W,1,1,1,Very Low,Winter
1981-03-14,0,-0.68,0,-0.21,0,5.3,0,1.33,992.8,-0.27,0,-0.11,0,1.59,0,-0.09,-0.53,0,611,-0.41,0.9,1.4,-1.39,-1.93,-1.04,53.43,-6.24,Dublin Airport,1981,3,14,4.8,-2.22,N,1,1,1,Very Low,Winter
1981-03-15,0,-0.78,0,-0.95,1,-1.5,2,-0.71,1004.1,-0.05,0,-0.42,0,1.71,0,-0.4,0.35,0,944,-0.65,1.3,1.9,-0.87,-0.54,-1.04,53.43,-6.24,Dublin Airport,1981,3,15,7.6,-0.28,N,0,1,1,Moderate,Winter
1981-03-16,0,-0.97,0,-0.97,1,-1.0,0,-0.61,1009.5,0.56,0,0.5,0,1.59,0,0.53,1.32,0,1280,-0.79,1.4,2.2,-0.39,-0.17,-1.04,53.43,-6.24,Dublin Airport,1981,3,16,6.8,0.52,N,0,1,1,High,Uncategorized
1981-03-17,0,-0.97,0,-0.95,1,-1.0,0,-0.46,1007.6,-0.38,0,-0.42,0,0.77,0,-0.71,-0.26,0,843,-0.75,1.0,1.5,-0.23,-0.05,-1.04,53.43,-6.24,Dublin Airport,1981,3,17,6.7,0.78,W,0,1,1,Low,Winter
1981-03-18,0,-0.4,0,-0.18,0,3.7,0,-0.16,997.2,2.48,0,2.03,0,0.66,0,1.87,0.54,0,989,-0.64,1.5,2.6,-0.07,0.08,-1.04,53.43,-6.24,Dublin Airport,1981,3,18,6.1,1.05,W,0,1,1,Moderate,Uncategorized
1981-03-19,0,-0.48,0,-0.3,0,5.6,0,-0.36,986.8,1.28,0,0.96,0,0.54,0,1.05,-0.75,0,601,-0.51,1.0,1.6,0.04,0.17,-1.04,53.43,-6.24,Dublin Airport,1981,3,19,6.2,1.25,W,0,1,1,Very Low,Winter
1981-03-20,0,-0.62,0,-0.12,0,2.9,0,-0.61,984.2,-0.38,0,-0.42,0,0.54,0,-0.4,-0.8,0,811,-0.56,1.4,1.9,0.48,0.51,-0.96,53.43,-6.24,Dublin Airport,1981,3,20,4.7,2.1,W,0,1,1,Very Low,Winter
1981-03-21,0,-0.17,0,-0.86,1,-0.2,0,2.15,975.3,0.13,0,0.2,0,1.71,0,0.43,-0.96,0,570,-0.4,1.0,1.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,3,21,10.2,-2.3,N,1,1,1,Very Low,Winter
1981-03-22,0,-1.05,0,-1.13,1,-2.2,0,-0.51,981.0,0.76,0,0.81,0,1.71,0,0.95,1.24,0,1429,-0.68,2.1,3.1,-0.71,-0.42,-1.04,53.43,-6.24,Dublin Airport,1981,3,22,7.1,-0.02,N,0,1,1,High,Uncategorized
1981-03-23,0,-0.01,0,-0.75,0,1.2,0,2.15,976.5,2.22,0,2.49,0,0.66,0,2.7,-0.99,0,434,-0.59,1.2,1.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,3,23,10.5,-2.3,W,1,1,1,Very Low,Winter
1981-03-24,0,0.52,0,0.58,0,5.4,0,1.03,982.8,0.18,0,0.96,0,0.66,0,0.84,-0.66,0,700,-0.31,1.7,2.3,-1.39,-1.5,-1.04,53.43,-6.24,Dublin Airport,1981,3,24,7.2,-1.75,W,1,1,1,Very Low,Uncategorized
1981-03-25,0,0.34,0,0.36,0,8.0,0,-0.41,982.3,1.59,0,1.11,0,0.31,0,1.36,-0.07,0,1044,-0.09,1.7,2.7,-0.95,-0.6,-1.04,53.43,-6.24,Dublin Airport,1981,3,25,7.3,-0.42,SW,0,1,1,Low,Uncategorized
1981-03-26,0,-0.17,0,-0.12,0,3.6,0,0.33,991.2,0.96,0,0.65,0,0.66,0,0.53,0.54,0,1247,-0.33,1.8,2.7,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,1981,3,26,6.9,-0.68,W,0,1,1,Moderate,Uncategorized
1981-03-27,0,-0.74,0,0.27,0,4.2,0,2.15,985.2,1.79,0,1.73,0,-0.74,0,2.29,-1.07,0,219,-0.46,0.7,1.2,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,3,27,2.4,-2.3,SE,1,1,1,Very Low,Uncategorized
1981-03-28,0,-0.11,0,0.47,0,7.8,0,-0.21,983.2,0.65,0,0.96,0,-0.63,0,1.05,-0.07,0,1067,-0.14,1.6,2.5,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,1981,3,28,4.6,-0.75,SE,0,1,1,Low,Uncategorized
1981-03-29,0,-0.3,0,-0.0,0,3.2,3,-0.71,998.7,-0.34,0,-0.11,0,-2.03,0,-0.4,0.65,0,1320,-0.11,1.6,2.4,-0.51,-0.26,-1.04,53.43,-6.24,Dublin Airport,1981,3,29,5.8,0.32,NE,0,1,1,Moderate,Spring
1981-03-30,0,0.44,0,-0.72,1,-0.9,3,-0.71,1007.1,-0.99,0,-1.18,0,1.24,0,-1.12,2.12,0,1759,-0.19,2.1,3.0,0.28,0.35,-1.04,53.43,-6.24,Dublin Airport,1981,3,30,12.6,1.65,NW,0,1,1,Very High,Uncategorized
1981-03-31,0,0.01,0,-0.32,1,-2.4,3,-0.71,1006.5,-1.3,0,-0.88,0,-1.09,0,-1.01,1.94,0,1741,-0.13,1.9,2.7,0.9,0.83,-0.78,53.43,-6.24,Dublin Airport,1981,3,31,8.7,3.07,E,0,1,1,High,Uncategorized
1981-04-01,0,0.19,0,-0.39,1,-1.9,3,-0.71,1003.7,-1.19,0,-1.18,0,0.31,0,-1.01,0.3,0,1120,-0.11,1.5,2.1,0.9,0.83,-0.41,53.43,-6.24,Dublin Airport,1981,4,1,9.9,3.6,SW,0,1,1,Moderate,Winter
1981-04-02,0,0.26,0,0.11,0,3.2,3,-0.71,1010.6,-1.34,0,-1.33,0,-0.98,0,-1.43,0.35,0,1269,0.09,1.6,2.2,0.9,0.83,-0.05,53.43,-6.24,Dublin Airport,1981,4,2,8.0,4.13,SE,0,1,1,Moderate,Uncategorized
1981-04-03,0,-0.5,0,-0.25,0,6.7,3,-0.71,1016.8,-1.37,0,-1.49,0,-1.68,0,-1.43,-0.07,0,967,0.08,1.1,1.6,0.9,0.83,0.21,53.43,-6.24,Dublin Airport,1981,4,3,5.9,4.5,NE,0,1,1,Low,Winter
1981-04-04,0,0.17,0,-0.18,1,-0.7,3,-0.71,1019.4,-1.64,0,-1.49,0,1.59,0,-1.53,1.13,0,1533,0.03,1.7,2.4,0.9,0.83,0.62,53.43,-6.24,Dublin Airport,1981,4,4,8.9,5.1,N,0,1,1,High,Uncategorized
1981-04-05,0,-0.6,0,-0.32,0,0.6,3,-0.71,1017.8,-0.76,0,-0.72,0,-1.56,0,-0.81,-0.02,0,840,-0.22,1.1,1.6,0.9,0.83,0.87,53.43,-6.24,Dublin Airport,1981,4,5,5.7,5.47,E,0,1,1,Low,Winter
1981-04-06,0,-0.68,0,-0.34,1,-0.3,3,-0.71,1013.4,-0.47,0,-0.72,0,-1.56,0,-0.71,0.76,0,1576,-0.16,1.7,2.6,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,6,5.4,5.75,E,0,1,1,Moderate,Uncategorized
1981-04-07,0,-0.87,0,-0.07,0,5.3,0,-0.61,1008.5,-1.43,0,-1.33,0,-0.63,0,-1.22,-1.04,0,642,-0.21,1.0,1.4,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,7,3.3,5.75,SE,0,1,1,Very Low,Winter
1981-04-08,0,-0.15,0,-0.36,1,-1.3,3,-0.71,1010.6,-1.39,0,-1.49,0,-0.86,0,-1.32,1.21,0,1547,-0.11,1.8,2.5,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,8,8.1,5.75,SE,0,1,1,High,Uncategorized
1981-04-09,0,-0.74,0,-0.43,0,4.8,3,-0.71,1013.2,-1.23,0,-0.88,0,-0.86,0,-1.01,-0.29,0,1247,0.06,1.2,1.8,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,9,5.5,5.75,SE,0,1,1,Low,Winter
1981-04-10,0,-0.34,0,-0.25,0,5.6,0,0.93,1003.6,-0.87,0,0.04,0,-1.21,0,0.02,-0.96,0,844,-0.04,1.0,1.5,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,10,6.7,5.75,E,1,1,1,Very Low,Winter
1981-04-11,0,-0.25,0,0.67,0,7.6,0,2.15,994.7,-0.02,0,-0.26,0,-1.21,0,-0.19,-0.85,0,547,0.08,0.8,1.3,0.9,0.83,0.41,53.43,-6.24,Dublin Airport,1981,4,11,3.0,4.8,E,1,1,1,Very Low,Uncategorized
1981-04-12,0,-0.64,0,0.31,0,8.4,0,-0.51,1005.2,0.27,0,0.5,0,1.71,0,0.43,-1.07,0,286,-0.05,0.7,1.0,0.9,0.83,0.48,53.43,-6.24,Dublin Airport,1981,4,12,2.7,4.9,N,0,1,1,Very Low,Uncategorized
1981-04-13,0,-0.78,0,0.06,0,6.0,0,2.15,1016.8,0.83,0,0.04,0,-1.44,0,0.12,-0.72,0,495,-0.35,1.2,1.8,0.24,0.32,-0.8,53.43,-6.24,Dublin Airport,1981,4,13,3.1,1.93,E,1,1,1,Very Low,Uncategorized
1981-04-14,0,-0.52,0,0.02,0,4.7,2,-0.71,1017.4,0.29,0,0.04,0,-1.33,0,0.02,-0.8,0,828,-0.37,1.6,2.3,0.88,0.82,-0.41,53.43,-6.24,Dublin Airport,1981,4,14,4.6,3.57,E,0,1,1,Very Low,Uncategorized
1981-04-15,0,-0.17,0,-0.09,0,3.0,3,-0.71,1018.4,-0.27,0,-0.26,0,-1.44,0,-0.29,2.2,0,2043,-0.09,2.3,3.5,0.9,0.83,0.11,53.43,-6.24,Dublin Airport,1981,4,15,6.8,4.37,E,0,1,1,Very High,Uncategorized
1981-04-16,0,0.07,0,-0.09,0,0.5,3,-0.71,1016.5,-1.14,0,-1.33,0,-1.21,0,-1.12,2.34,0,2132,0.13,2.4,3.5,0.9,0.83,0.69,53.43,-6.24,Dublin Airport,1981,4,16,8.0,5.2,E,0,1,1,Very High,Uncategorized
1981-04-17,0,-0.17,0,-0.34,1,-0.5,3,-0.71,1015.2,-0.81,0,-0.72,0,-0.86,0,-0.81,2.15,0,2006,0.06,2.1,3.2,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,17,7.9,5.75,SE,0,1,1,Very High,Uncategorized
1981-04-18,0,-0.46,0,-0.52,1,-0.3,3,-0.71,1019.4,-0.99,0,-1.03,0,-1.33,0,-1.12,2.5,0,2172,0.08,2.4,3.5,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,18,7.3,5.75,E,0,1,1,Very High,Uncategorized
1981-04-19,0,-0.62,0,-0.48,1,-2.1,3,-0.71,1020.1,-0.72,0,-0.72,0,-1.79,0,-0.81,1.61,0,1669,-0.06,2.0,3.0,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,19,6.3,5.75,NE,0,1,1,High,Uncategorized
1981-04-20,0,-0.6,0,-0.54,1,-0.9,0,-0.71,1023.4,-1.12,0,-1.03,0,-2.14,0,-0.91,1.59,0,1754,-0.02,2.1,3.0,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,20,6.7,5.75,N,0,1,1,High,Uncategorized
1981-04-21,0,-0.64,0,-0.86,1,-1.0,0,-0.71,1021.0,-0.67,0,-0.88,0,1.47,0,-0.91,0.01,0,824,-0.26,1.3,1.9,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,21,7.9,5.75,NW,0,1,1,Moderate,Winter
1981-04-22,0,-0.72,0,-0.68,0,5.5,2,-0.71,1014.9,-0.63,0,-0.57,0,1.47,0,-0.6,-0.29,0,935,-0.15,1.6,2.2,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,22,6.7,5.75,NW,0,1,1,Low,Winter
1981-04-23,0,-0.87,0,-1.36,1,-4.2,0,1.18,1004.8,-0.83,0,-0.72,0,0.19,0,-0.71,0.25,0,1442,-0.3,1.6,2.4,0.9,0.83,1.06,53.43,-6.24,Dublin Airport,1981,4,23,9.0,5.75,SW,1,1,1,Moderate,Winter
1981-04-24,0,-1.74,0,-1.29,0,1.6,0,2.15,993.8,1.95,0,3.26,0,1.71,0,3.42,-1.04,0,503,-0.73,0.5,1.0,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,4,24,4.4,-2.3,N,1,1,1,Very Low,Winter
1981-04-25,0,-1.34,0,-0.93,1,-0.1,0,-0.31,1002.5,2.48,0,2.8,0,-2.03,0,2.39,1.53,0,1708,-0.71,2.1,3.9,-0.87,-0.54,-1.04,53.43,-6.24,Dublin Airport,1981,4,25,4.8,-0.28,NE,0,1,1,High,Uncategorized
1981-04-26,0,-1.27,0,-1.22,1,-2.0,3,-0.71,1009.7,1.54,0,1.11,0,-2.14,0,0.95,1.43,0,1727,-0.68,2.1,3.7,-0.07,0.08,-1.04,53.43,-6.24,Dublin Airport,1981,4,26,6.4,1.05,N,0,1,1,High,Uncategorized
1981-04-27,0,-0.4,0,-0.45,0,0.9,0,-0.71,1013.1,0.33,0,0.81,0,-2.03,0,0.74,1.94,0,2091,-0.33,2.8,4.3,0.9,0.83,-0.85,53.43,-6.24,Dublin Airport,1981,4,27,7.3,2.97,NE,0,1,1,High,Uncategorized
1981-04-28,0,-0.48,0,-0.07,0,4.2,0,-0.31,1011.9,0.96,0,0.5,0,1.01,0,0.33,-1.07,0,365,-0.34,1.0,1.5,0.9,0.83,-0.78,53.43,-6.24,Dublin Airport,1981,4,28,5.2,3.07,W,0,1,1,Very Low,Winter
1981-04-29,0,0.46,0,0.56,0,6.7,2,-0.71,1010.0,1.03,0,0.2,0,0.89,0,0.53,-0.8,0,1042,0.08,1.8,2.8,0.9,0.83,-0.34,53.43,-6.24,Dublin Airport,1981,4,29,7.0,3.7,W,0,1,1,Very Low,Uncategorized
1981-04-30,0,0.34,0,0.22,0,8.5,0,-0.31,1005.3,1.07,0,0.5,0,0.89,0,0.53,-0.91,0,987,0.18,1.8,2.8,0.9,0.83,-0.11,53.43,-6.24,Dublin Airport,1981,4,30,7.9,4.03,W,0,1,1,Very Low,Uncategorized
1981-05-01,0,-0.76,0,-0.75,1,-0.7,2,-0.71,1004.2,-0.87,0,-0.72,0,1.71,0,-0.71,0.73,0,1786,0.03,2.1,3.1,0.9,0.83,0.37,53.43,-6.24,Dublin Airport,1981,5,1,6.8,4.73,N,0,1,1,Moderate,Uncategorized
1981-05-02,0,-0.46,0,-1.2,1,-2.4,2,-0.71,1007.0,-0.27,0,-0.11,0,-2.26,0,-0.09,2.37,0,2232,0.14,2.6,4.0,0.9,0.83,0.96,53.43,-6.24,Dublin Airport,1981,5,2,10.3,5.6,N,0,1,1,Very High,Uncategorized
1981-05-03,0,-0.38,0,-0.54,0,2.6,0,2.15,994.0,1.43,0,1.11,0,0.89,0,1.46,0.54,0,1604,-0.05,1.9,3.4,0.9,0.83,-0.48,53.43,-6.24,Dublin Airport,1981,5,3,7.8,3.5,W,1,1,1,Moderate,Uncategorized
1981-05-04,0,-0.34,0,-0.23,0,3.9,0,-0.56,989.4,-0.25,0,-0.26,0,0.89,0,-0.29,0.84,0,1533,0.02,2.1,3.2,0.9,0.83,-0.05,53.43,-6.24,Dublin Airport,1981,5,4,6.6,4.13,W,0,1,1,Moderate,Uncategorized
1981-05-05,0,-0.6,0,-0.34,1,-0.3,0,0.78,990.2,-0.47,0,-0.26,0,-0.63,0,-0.19,-1.07,0,724,-0.18,1.0,1.6,0.9,0.83,-0.5,53.43,-6.24,Dublin Airport,1981,5,5,5.8,3.47,SE,1,1,1,Very Low,Winter
1981-05-06,0,0.32,0,0.24,0,4.2,0,-0.51,992.5,-0.25,0,0.35,0,0.07,0,0.64,-0.8,0,923,-0.07,1.8,2.5,0.9,0.83,-0.18,53.43,-6.24,Dublin Airport,1981,5,6,7.7,3.93,SW,0,1,1,Very Low,Uncategorized
1981-05-07,0,-0.3,0,0.72,0,8.6,0,2.07,990.5,-0.27,0,-0.11,0,-0.86,0,-0.09,-1.07,0,376,0.01,0.9,1.3,-0.31,-0.11,-1.04,53.43,-6.24,Dublin Airport,1981,5,7,2.6,0.65,SE,1,1,1,Very Low,Uncategorized
1981-05-08,0,0.5,0,0.31,0,8.0,0,-0.61,993.2,-1.03,0,-0.72,0,-0.51,0,-0.29,1.48,0,2014,0.34,2.8,3.9,0.68,0.66,-0.6,53.43,-6.24,Dublin Airport,1981,5,8,8.3,2.97,S,0,1,1,High,Spring
1981-05-09,0,0.13,0,-0.34,1,-1.0,0,0.73,999.4,-0.54,0,0.35,0,-2.03,0,0.22,0.52,0,1696,0.3,2.1,3.2,0.32,0.39,-0.76,53.43,-6.24,Dublin Airport,1981,5,9,9.4,2.13,NE,1,1,1,Moderate,Uncategorized
1981-05-10,0,-0.25,0,0.38,0,8.4,0,2.15,995.3,0.49,0,0.5,0,-1.56,0,0.74,-0.21,0,693,0.11,1.0,1.7,-1.39,-1.9,-1.04,53.43,-6.24,Dublin Airport,1981,5,10,4.3,-2.18,E,1,1,1,Low,Uncategorized
1981-05-11,0,1.11,0,-0.21,0,0.6,3,-0.71,996.7,-1.12,0,-0.57,0,1.71,0,-0.4,1.27,0,2029,0.64,2.6,3.7,-0.35,-0.14,-1.04,53.43,-6.24,Dublin Airport,1981,5,11,13.6,0.58,N,0,1,1,High,Uncategorized
1981-05-12,0,1.15,0,0.67,0,4.5,3,-0.71,992.9,-1.57,0,-1.49,0,-1.44,0,-1.32,2.34,0,2289,1.05,3.2,4.3,0.9,0.83,-0.89,53.43,-6.24,Dublin Airport,1981,5,12,9.9,2.9,E,0,1,1,Very High,Uncategorized
1981-05-13,0,0.46,0,0.87,0,9.0,0,1.33,992.3,-1.26,0,-1.18,0,-0.74,0,-1.12,-0.61,0,918,0.81,1.7,2.3,-0.07,0.08,-1.04,53.43,-6.24,Dublin Airport,1981,5,13,5.6,1.05,SE,1,1,1,Very Low,Uncategorized
1981-05-14,0,0.05,0,0.42,0,8.0,0,-0.11,994.6,0.04,0,-0.42,0,-0.63,0,0.12,0.57,0,1542,0.54,2.5,3.6,0.4,0.45,-1.04,53.43,-6.24,Dublin Airport,1981,5,14,5.6,1.85,SE,0,1,1,Moderate,Spring
1981-05-15,0,0.05,0,0.38,0,5.5,0,0.14,996.3,1.19,0,1.11,0,-0.74,0,1.56,0.35,0,1879,0.41,2.4,4.1,0.64,0.63,-0.87,53.43,-6.24,Dublin Airport,1981,5,15,5.8,2.5,SE,0,1,1,Moderate,Uncategorized
1981-05-16,0,-0.3,0,0.13,0,6.7,0,2.15,991.2,-0.05,0,0.5,0,-0.74,0,0.53,1.05,0,2141,0.44,2.3,3.8,-0.95,-0.6,-1.04,53.43,-6.24,Dublin Airport,1981,5,16,5.2,-0.42,SE,1,1,1,High,Spring
1981-05-17,0,-0.13,0,0.33,0,6.9,0,2.15,990.2,0.56,0,0.65,0,-0.98,0,0.84,-0.4,0,1216,0.37,1.8,2.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,5,17,5.1,-2.3,SE,1,1,1,Low,Uncategorized
1981-05-18,0,-0.48,0,0.31,0,3.6,0,1.92,992.0,0.38,0,0.81,0,0.42,0,0.95,-0.96,0,471,0.07,1.0,1.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,5,18,3.5,-2.3,SW,1,1,1,Very Low,Uncategorized
1981-05-19,0,0.32,0,0.22,0,3.2,0,-0.46,998.7,-0.07,0,0.35,0,0.42,0,0.64,0.78,0,1669,0.33,2.2,3.5,-0.71,-0.42,-1.04,53.43,-6.24,Dublin Airport,1981,5,19,7.8,-0.02,SW,0,1,1,Moderate,Spring
1981-05-20,0,0.7,0,0.78,0,9.7,0,2.15,999.5,-0.76,0,-0.57,0,0.42,0,-0.6,-0.05,0,1027,0.54,1.8,2.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,1981,5,20,7.2,-2.3,SW,1,1,1,Low,Uncategorized
1981-05-21,0,-0.01,0,0.69,0,3.8,2,-0.71,997.8,0.85,0,0.81,0,-0.63,0,1.05,0.33,0,1675,0.47,2.0,3.5,-0.59,-0.32,-1.04,53.43,-6.24,Dublin Airport,1981,5,21,4.1,0.18,SE,0,1,1,Moderate,Uncategorized
1981-05-22,0,0.56,0,0.69,0,7.2,0,2.15,994.9,-0.05,0,-0.57,0,0.31,0,-0.4,-0.53,0,1352,0.51,2.4,3.5,-1.39,-1.37,-1.04,53.43,-6.24,Dublin Airport,1981,5,22,6.9,-1.62,SW,1,1,1,Very Low,Uncategorized
1981-05-23,0,0.58,0,0.78,0,7.6,0,1.38,989.8,0.76,0,0.65,0,0.07,0,0.95,0.01,0,1381,0.49,2.6,3.8,-1.39,-1.44,-1.04,53.43,-6.24,Dublin Airport,1981,5,23,6.6,-1.68,SW,1,1,1,Moderate,Uncategorized
1981-05-24,0,0.34,0,0.33,0,6.6,0,1.62,990.2,-0.31,0,-0.11,0,0.19,0,0.22,0.7,0,1737,0.46,2.8,4.0,-1.39,-1.53,-1.04,53.43,-6.24,Dublin Airport,1981,5,24,7.4,-1.78,SW,1,1,1,Moderate,Spring
1981-05-25,0,0.17,0,-0.14,0,0.2,3,-0.71,989.6,-1.52,0,-1.33,0,-0.86,0,-1.22,2.1,0,2394,0.62,3.0,4.1,-0.19,-0.02,-1.04,53.43,-6.24,Dublin Airport,1981,5,25,8.7,0.85,SE,0,1,1,Very High,Uncategorized
1981-05-26,0,0.01,0,0.29,0,2.7,0,-0.51,991.8,-1.84,0,-1.49,0,0.54,0,-1.63,-0.75,0,983,0.49,1.6,2.1,0.24,0.32,-1.04,53.43,-6.24,Dublin Airport,1981,5,26,6.0,1.58,W,0,1,1,Very Low,Uncategorized
1981-05-27,0,0.13,0,0.4,0,8.0,0,0.63,993.0,-1.39,0,-1.49,0,-1.33,0,-1.43,0.92,0,1887,0.77,2.5,3.4,0.12,0.23,-1.04,53.43,-6.24,Dublin Airport,1981,5,27,6.1,1.38,E,1,1,1,Moderate,Spring
